0, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
1, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
2, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
3, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
4, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
5, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
6, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
7, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
8, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
9, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
10, 70, 3.8, 0.7599913, 0.7421756, 16.78572, 0.6858909, 18.30347
11, 76, 3.723684, 0.7673387, 0.7445525, 17.31579, 0.6779521, 18.22618
12, 80, 3.675, 0.7711918, 0.742146, 17.5875, 0.6669315, 18.16531
13, 83, 3.722892, 0.7702868, 0.7389244, 17.8312, 0.6672912, 18.15991
14, 89, 3.732619, 0.770525, 0.7382649, 17.91648, 0.6676183, 18.07392
15, 95, 3.707401, 0.7685964, 0.7380391, 18.0586, 0.6645761, 18.15387
16, 106, 3.671727, 0.7691714, 0.7463652, 18.07448, 0.6754204, 18.32666
17, 112, 3.680384, 0.770687, 0.7521445, 17.95442, 0.6702681, 18.42267
18, 114, 3.703536, 0.7699949, 0.7476171, 17.97276, 0.6716983, 18.46686
19, 117, 3.736778, 0.7698158, 0.7484293, 17.8709, 0.6678888, 18.46686
20, 125, 3.769624, 0.7760069, 0.7442079, 17.75376, 0.6771214, 18.28899
21, 139, 3.699302, 0.7767764, 0.7366251, 18.06633, 0.6812891, 18.27449
22, 150, 3.634687, 0.7790208, 0.7285718, 18.50147, 0.6880257, 18.30973
23, 156, 3.642327, 0.7755303, 0.7239289, 18.63783, 0.6936885, 18.26442
24, 159, 3.649076, 0.7727688, 0.7211599, 18.76416, 0.6926383, 18.23581
25, 166, 3.682861, 0.7714303, 0.7186316, 18.84037, 0.6964412, 18.3169
26, 167, 3.636856, 0.7715133, 0.7162859, 18.9551, 0.7071702, 18.31443
27, 164, 3.619256, 0.7690147, 0.7165002, 18.80536, 0.7048395, 18.27931
28, 166, 3.619042, 0.7704895, 0.7220248, 18.85937, 0.701265, 18.15226
29, 167, 3.568647, 0.7718231, 0.7235472, 19.08886, 0.7056198, 18.28049
30, 172, 3.563744, 0.7755424, 0.7265619, 19.12697, 0.7163879, 18.42015
31, 178, 3.578449, 0.775744, 0.7195815, 19.37501, 0.7140791, 18.42761
32, 185, 3.578615, 0.7819176, 0.7162703, 19.8144, 0.7227287, 18.44558
33, 198, 3.570928, 0.7812168, 0.7177523, 19.89772, 0.7204199, 18.38465
34, 202, 3.547397, 0.7806779, 0.7177939, 19.83001, 0.7157791, 18.25099
35, 206, 3.507642, 0.7808083, 0.7153665, 19.75775, 0.7140097, 18.33707
36, 210, 3.497972, 0.780579, 0.7178788, 19.73855, 0.7175271, 18.33483
37, 214, 3.483991, 0.7824589, 0.7184104, 19.73409, 0.7214158, 18.33538
38, 216, 3.48414, 0.7815176, 0.7182445, 19.92176, 0.7199496, 18.3095
39, 226, 3.462718, 0.7803482, 0.7159694, 20.07449, 0.7209103, 18.31556
40, 237, 3.48856, 0.7794178, 0.7195891, 20.26851, 0.7218552, 18.38842
41, 249, 3.504707, 0.7816655, 0.7162703, 20.28816, 0.7288857, 18.41575
42, 261, 3.500659, 0.7834625, 0.7175183, 20.29018, 0.7302476, 18.41677
43, 279, 3.505968, 0.7857782, 0.7126002, 20.28608, 0.7288088, 18.40747
44, 295, 3.500679, 0.7861554, 0.7147806, 20.29429, 0.7286536, 18.46862
45, 317, 3.46689, 0.7904317, 0.7123188, 20.15214, 0.7269002, 18.50971
46, 335, 3.460167, 0.7904198, 0.714016, 20.05104, 0.7265709, 18.52523
47, 354, 3.476715, 0.7874866, 0.7151721, 20.06243, 0.7209411, 18.57189
48, 374, 3.467265, 0.7870252, 0.7139472, 19.9966, 0.7167894, 18.55867
49, 392, 3.481523, 0.7844313, 0.7089478, 19.89652, 0.7207957, 18.57854
50, 407, 3.497017, 0.7825529, 0.7055932, 19.94528, 0.7200516, 18.65201
51, 415, 3.477797, 0.7833362, 0.7049302, 19.9584, 0.7227333, 18.6265
52, 425, 3.460881, 0.7835924, 0.7048399, 19.94506, 0.7231131, 18.63687
53, 428, 3.450154, 0.7852188, 0.7065467, 19.85102, 0.7293215, 18.58123
54, 433, 3.446738, 0.7859771, 0.7082133, 19.90641, 0.7290299, 18.51874
55, 442, 3.417195, 0.7828757, 0.710797, 19.93931, 0.7307736, 18.44101
56, 450, 3.419334, 0.7806669, 0.7102858, 19.9386, 0.7254667, 18.44954
57, 458, 3.410984, 0.7792708, 0.7094597, 20.06801, 0.7255105, 18.45501
58, 474, 3.41558, 0.7792606, 0.7080415, 20.09113, 0.7274287, 18.47996
59, 489, 3.434092, 0.7769777, 0.7099486, 19.93132, 0.7294459, 18.47018
60, 506, 3.455081, 0.77277, 0.7087394, 19.96126, 0.7283125, 18.52672
61, 516, 3.434634, 0.7732531, 0.7082121, 19.99995, 0.7287029, 18.57858
62, 525, 3.415528, 0.7724695, 0.7062038, 20.03995, 0.7280535, 18.58132
63, 535, 3.407808, 0.7726353, 0.7054534, 20.10178, 0.7272723, 18.5437
64, 553, 3.405384, 0.7737291, 0.7040593, 20.17974, 0.7281617, 18.48759
65, 573, 3.397506, 0.7760044, 0.7012121, 20.20572, 0.7304437, 18.46771
66, 597, 3.389561, 0.7778937, 0.6980822, 20.08922, 0.7322907, 18.44433
67, 622, 3.393868, 0.7781112, 0.6948873, 20.0699, 0.7315476, 18.41688
68, 648, 3.3949, 0.7813653, 0.6940908, 20.03529, 0.731625, 18.42734
69, 676, 3.38463, 0.7812432, 0.6955912, 19.89923, 0.7281479, 18.38791
70, 704, 3.383738, 0.7788386, 0.6953061, 19.83665, 0.7225664, 18.35187
71, 732, 3.416684, 0.7761276, 0.6964087, 19.90559, 0.7204993, 18.37191
