0, 220, 3.536364, 0.7293183, 0.7434817, 16.52273, 0.7049711, 18.23855
1, 220, 3.536364, 0.7293183, 0.7434817, 16.52273, 0.7049711, 18.23855
2, 220, 3.536364, 0.7293183, 0.7434817, 16.52273, 0.7049711, 18.23855
3, 220, 3.536364, 0.7293183, 0.7434817, 16.52273, 0.7049711, 18.23855
4, 220, 3.536364, 0.7293183, 0.7434817, 16.52273, 0.7049711, 18.23855
5, 220, 3.536364, 0.7293183, 0.7434817, 16.52273, 0.7049711, 18.23855
6, 219, 3.52968, 0.7288808, 0.7436618, 16.50228, 0.7049711, 18.2609
7, 210, 3.519048, 0.732795, 0.7460508, 16.3619, 0.7033154, 18.29971
8, 202, 3.509901, 0.7318898, 0.7456063, 16.34653, 0.6987206, 18.2139
9, 195, 3.476923, 0.7313104, 0.7442155, 16.34359, 0.7030415, 18.21252
10, 192, 3.453125, 0.7308053, 0.7412872, 16.26042, 0.7043301, 18.22248
11, 189, 3.4709, 0.730105, 0.73997, 16.25926, 0.7061294, 18.26621
12, 182, 3.478022, 0.7313862, 0.7401764, 16.23077, 0.7027314, 18.25038
13, 181, 3.469613, 0.7303063, 0.738796, 16.24862, 0.7027314, 18.22417
14, 175, 3.451429, 0.73271, 0.7406628, 16.21143, 0.7072682, 18.27035
15, 173, 3.450867, 0.7336913, 0.734708, 16.10405, 0.7190992, 18.22573
16, 171, 3.45614, 0.731079, 0.7337926, 16.0117, 0.7177711, 18.10734
17, 172, 3.47093, 0.7301523, 0.7336824, 15.9593, 0.713806, 18.08842
18, 170, 3.47647, 0.7307256, 0.7310525, 16, 0.7114482, 18.09573
19, 170, 3.529412, 0.7268127, 0.7275954, 15.77059, 0.7089258, 18.12228
20, 172, 3.5, 0.7231719, 0.7225637, 15.80233, 0.723336, 18.11719
21, 175, 3.474286, 0.7246202, 0.726622, 15.75429, 0.723336, 18.0842
22, 170, 3.464706, 0.7257718, 0.7265306, 15.84118, 0.7288849, 18.11929
23, 169, 3.461539, 0.7258095, 0.7261285, 15.85207, 0.7288849, 18.15599
24, 166, 3.46988, 0.7247398, 0.727734, 15.95783, 0.7319914, 18.19287
25, 163, 3.484663, 0.7227467, 0.7246245, 16.08589, 0.7213448, 18.26022
26, 162, 3.475309, 0.7185941, 0.716301, 16.28236, 0.7165327, 18.35912
27, 160, 3.46875, 0.717328, 0.7125778, 16.44633, 0.7041457, 18.39341
28, 152, 3.460526, 0.7229644, 0.7131088, 16.54219, 0.7003819, 18.33248
29, 139, 3.503597, 0.7173821, 0.7104439, 16.51376, 0.6854498, 18.23467
30, 129, 3.488372, 0.7121738, 0.7009295, 16.36754, 0.6877242, 18.12464
31, 113, 3.546631, 0.710355, 0.6961094, 15.97711, 0.6956875, 18.23179
32, 108, 3.534901, 0.7115346, 0.6909268, 16.02234, 0.6996427, 18.33772
33, 97, 3.544014, 0.7101548, 0.6775461, 15.83931, 0.6937643, 18.24559
34, 92, 3.55184, 0.7088786, 0.6708004, 16.00449, 0.6929747, 18.5843
35, 85, 3.538462, 0.6999847, 0.6693909, 15.92251, 0.7001981, 18.65252
36, 81, 3.540362, 0.6953872, 0.6640027, 15.74584, 0.7001981, 18.48094
37, 69, 3.503903, 0.7006734, 0.6652431, 15.65816, 0.7076176, 18.65724
38, 61, 3.520808, 0.7007676, 0.6594304, 15.85923, 0.6833955, 18.83005
39, 57, 3.539812, 0.7081427, 0.6617259, 15.76163, 0.6891699, 18.81623
40, 49, 3.607537, 0.7011039, 0.6519938, 15.49823, 0.6793167, 18.76242
41, 47, 3.527006, 0.6757457, 0.6268467, 15.11517, 0.7041274, 18.52723
42, 39, 3.455623, 0.6584978, 0.6236346, 14.36957, 0.6851192, 18.36291
