0, 220, 3.477273, 0.7168371, 0.7268966, 16.36818, 0.6936567, 15.51557
1, 220, 3.477273, 0.7168371, 0.7268966, 16.36818, 0.6936567, 15.51557
2, 220, 3.477273, 0.7168371, 0.7268966, 16.36818, 0.6936567, 15.51557
3, 220, 3.477273, 0.7168371, 0.7268966, 16.36818, 0.6936567, 15.51557
4, 220, 3.477273, 0.7168371, 0.7268966, 16.36818, 0.6936567, 15.51557
5, 219, 3.479452, 0.7159941, 0.7269284, 16.31964, 0.6936567, 15.4548
6, 218, 3.477064, 0.7155433, 0.7272536, 16.31193, 0.6936567, 15.40393
7, 212, 3.476415, 0.7161702, 0.7291903, 16.37264, 0.6879929, 15.39754
8, 207, 3.483092, 0.7187197, 0.7263136, 16.34783, 0.6865079, 15.51355
9, 202, 3.480198, 0.7202938, 0.7275015, 16.34653, 0.686841, 15.57792
10, 198, 3.459596, 0.7199904, 0.7280099, 16.31288, 0.6822357, 15.65674
11, 196, 3.443877, 0.7161681, 0.7218907, 16.32117, 0.6795421, 15.59169
12, 193, 3.419689, 0.7157388, 0.7195747, 16.50751, 0.6770005, 15.51917
13, 188, 3.398936, 0.7137932, 0.7198543, 16.59548, 0.6774634, 15.54438
14, 191, 3.382199, 0.7099776, 0.7166573, 16.67168, 0.6778094, 15.70414
15, 197, 3.408313, 0.7080026, 0.7201217, 16.69184, 0.6780095, 15.76118
16, 201, 3.435013, 0.7083633, 0.7257458, 16.65319, 0.6836243, 15.69774
17, 204, 3.453126, 0.7091815, 0.7275045, 16.48182, 0.6814944, 15.66091
18, 208, 3.487681, 0.7071221, 0.7264084, 16.41967, 0.6789289, 15.49715
19, 213, 3.532139, 0.7056794, 0.7255901, 16.48621, 0.6842039, 15.30771
20, 214, 3.562363, 0.7076108, 0.7264735, 16.4627, 0.6822315, 15.19596
21, 211, 3.551401, 0.7087736, 0.7253251, 16.58302, 0.6817439, 15.32867
22, 209, 3.561462, 0.7085946, 0.7245057, 16.8087, 0.686607, 15.48619
23, 210, 3.568313, 0.7068692, 0.7225816, 16.7581, 0.6920084, 15.64719
24, 214, 3.582812, 0.7046847, 0.7163785, 16.75188, 0.6991151, 15.91028
25, 215, 3.599674, 0.7049417, 0.7148964, 16.84141, 0.6998822, 15.97094
26, 218, 3.603147, 0.703327, 0.7113898, 16.90436, 0.6979287, 16.03395
27, 218, 3.580211, 0.7028196, 0.7090243, 17.00527, 0.704215, 16.06133
28, 218, 3.571037, 0.7013949, 0.7054879, 17.07867, 0.7047275, 16.0457
29, 218, 3.589386, 0.7014913, 0.7063296, 17.1383, 0.7052854, 16.04652
30, 218, 3.59856, 0.7014965, 0.7050229, 17.175, 0.7030507, 16.22966
31, 219, 3.595827, 0.7018008, 0.7034331, 17.10114, 0.7032198, 16.28265
32, 219, 3.62779, 0.7023937, 0.6998233, 17.19703, 0.6986969, 16.28809
33, 219, 3.623224, 0.6981413, 0.6994453, 17.36598, 0.7004307, 16.44287
34, 226, 3.643744, 0.6995823, 0.7000136, 17.3951, 0.6954181, 16.73891
35, 235, 3.623345, 0.6983606, 0.7023262, 17.24124, 0.6954214, 16.66942
36, 237, 3.588549, 0.702306, 0.7030412, 17.12528, 0.6956608, 16.62998
37, 236, 3.560564, 0.7002115, 0.7036249, 16.99869, 0.6998969, 16.73797
38, 234, 3.561082, 0.700052, 0.7031572, 16.98586, 0.6996511, 16.75838
39, 239, 3.588342, 0.701934, 0.7068769, 16.86736, 0.7042184, 16.68267
40, 245, 3.604184, 0.7040054, 0.7076126, 16.70326, 0.7060237, 16.77703
41, 253, 3.612747, 0.7027562, 0.7111773, 16.57826, 0.7090738, 16.75629
42, 256, 3.613379, 0.7013491, 0.7121274, 16.47383, 0.7104066, 16.79821
43, 258, 3.624128, 0.6981114, 0.7117864, 16.29441, 0.7119292, 16.89363
44, 256, 3.656348, 0.6970464, 0.712396, 16.33023, 0.7168739, 17.04736
45, 254, 3.653642, 0.6974867, 0.7073193, 16.31945, 0.7190359, 17.18894
46, 243, 3.699692, 0.6957324, 0.7085931, 16.25983, 0.7243336, 17.25556
47, 235, 3.697979, 0.6978794, 0.7086169, 16.17081, 0.7230048, 17.25851
48, 230, 3.713152, 0.6979774, 0.707144, 16.25278, 0.7218217, 17.29647
49, 224, 3.718862, 0.6983945, 0.7068067, 16.2417, 0.7223312, 17.52913
50, 213, 3.751291, 0.6944786, 0.7063888, 16.01474, 0.7255127, 17.91157
51, 213, 3.793545, 0.6915133, 0.7110972, 16.06169, 0.7303689, 17.80329
52, 220, 3.831095, 0.6877576, 0.7092284, 16.09831, 0.7384537, 17.72328
53, 220, 3.811032, 0.6852922, 0.7094276, 16.05424, 0.7473178, 17.61266
54, 224, 3.832264, 0.6852974, 0.7073565, 15.97523, 0.7545348, 17.69525
55, 223, 3.804606, 0.6878599, 0.7017348, 16.32275, 0.752892, 17.78729
56, 223, 3.831089, 0.6868324, 0.6957092, 16.09766, 0.7518895, 17.87733
57, 236, 3.836149, 0.6897748, 0.699875, 16.07626, 0.7583163, 18.12315
58, 248, 3.901519, 0.6923339, 0.7000983, 15.95118, 0.7516122, 18.18468
59, 250, 3.895952, 0.69087, 0.6998334, 16.00585, 0.75519, 18.31145
60, 252, 3.841222, 0.6923835, 0.698485, 15.92644, 0.7542894, 18.45784
61, 255, 3.839169, 0.6926446, 0.6978758, 15.84887, 0.756006, 18.47952
62, 255, 3.815639, 0.6937847, 0.6956715, 15.75284, 0.7550902, 18.58623
63, 253, 3.822087, 0.6944594, 0.6957045, 15.86156, 0.7554985, 18.49328
64, 253, 3.826039, 0.6954291, 0.6944273, 15.98409, 0.7561741, 18.43867
65, 260, 3.842261, 0.6919555, 0.6939856, 16.15375, 0.7599978, 18.33178
66, 261, 3.85445, 0.6891821, 0.6918138, 16.0904, 0.7617715, 18.25605
67, 268, 3.850832, 0.687404, 0.6888967, 16.02087, 0.7643664, 18.3051
68, 272, 3.818468, 0.690047, 0.6886164, 16.05838, 0.7648313, 18.51502
69, 285, 3.817195, 0.6903853, 0.682399, 16.01877, 0.7641668, 18.41366
70, 287, 3.787516, 0.6911987, 0.6784781, 16.27511, 0.7632592, 18.35785
71, 291, 3.792369, 0.6905578, 0.6727756, 16.6915, 0.7627897, 18.34854
72, 294, 3.813452, 0.688251, 0.6687695, 16.76608, 0.7612889, 18.35383
73, 305, 3.800508, 0.6887475, 0.666527, 16.68599, 0.7545931, 18.43807
74, 309, 3.813616, 0.6913086, 0.6662431, 16.77306, 0.7572156, 18.64137
75, 311, 3.824461, 0.6923872, 0.6644378, 16.86049, 0.7562992, 18.70717
76, 312, 3.825023, 0.6942337, 0.6648348, 16.93786, 0.7553197, 18.79544
77, 320, 3.835648, 0.6952134, 0.6637658, 16.89432, 0.756976, 18.9768
78, 323, 3.831018, 0.6947255, 0.6630728, 16.96846, 0.756334, 18.9878
79, 333, 3.79402, 0.7000782, 0.6679814, 16.79746, 0.7471722, 18.8898
80, 342, 3.799475, 0.7022601, 0.6679149, 16.6801, 0.7458476, 18.90065
81, 345, 3.792557, 0.7036471, 0.6665651, 16.66052, 0.7564904, 18.99974
82, 344, 3.79486, 0.7063132, 0.6641028, 16.64931, 0.7627948, 19.0449
83, 349, 3.772519, 0.7070383, 0.6636689, 16.61557, 0.7632912, 19.05321
84, 360, 3.817524, 0.7049426, 0.6603148, 16.70231, 0.7624687, 18.89903
85, 383, 3.880226, 0.7008789, 0.6536742, 17.0382, 0.757499, 18.65491
86, 406, 3.910339, 0.6996256, 0.6519104, 17.27838, 0.7586184, 18.41262
87, 422, 3.891216, 0.6982514, 0.6492139, 17.39017, 0.7592921, 18.12836
88, 438, 3.870076, 0.6976511, 0.6453187, 17.54638, 0.7592562, 18.04097
89, 454, 3.885819, 0.702709, 0.6413664, 17.44041, 0.7569332, 18.03575
90, 474, 3.894857, 0.710625, 0.6377891, 17.27931, 0.7529534, 18.14586
91, 497, 3.896947, 0.7123138, 0.6325731, 17.21061, 0.7499862, 18.29379
92, 516, 3.891097, 0.7118923, 0.6287867, 17.25034, 0.7542028, 18.42892
93, 529, 3.848427, 0.7141294, 0.6275855, 17.09375, 0.753051, 18.48528
94, 541, 3.812783, 0.7154976, 0.6286787, 17.06585, 0.7523302, 18.52758
