0, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
1, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
2, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
3, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
4, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
5, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
6, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
7, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
8, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
9, 70, 3.571429, 0.7180597, 0.7492242, 17.5, 0.6946844, 18.04303
10, 72, 3.527778, 0.7176407, 0.743591, 17.72384, 0.7025836, 18.16185
11, 77, 3.48052, 0.7143111, 0.730449, 18.11457, 0.7302303, 18.27424
12, 77, 3.48052, 0.7143111, 0.730449, 18.11457, 0.7302303, 18.27424
13, 77, 3.48052, 0.7143111, 0.730449, 18.11457, 0.7302303, 18.27424
14, 77, 3.48052, 0.7143111, 0.730449, 18.11457, 0.7302303, 18.27424
15, 80, 3.425, 0.7151046, 0.72938, 18.41027, 0.7301609, 18.30967
16, 90, 3.422222, 0.6986417, 0.72784, 18.1758, 0.7405117, 17.94497
17, 94, 3.446809, 0.6905924, 0.7271174, 17.913, 0.7397314, 17.81496
18, 101, 3.405941, 0.6796173, 0.7276571, 18.31479, 0.7426729, 17.99553
19, 103, 3.407767, 0.6772655, 0.7243546, 18.47372, 0.7472187, 18.02802
20, 101, 3.396039, 0.6773369, 0.7199045, 18.4138, 0.7472187, 17.98373
21, 103, 3.368932, 0.677435, 0.718946, 18.34751, 0.7417778, 17.98373
22, 114, 3.324561, 0.6851454, 0.7060921, 17.71749, 0.7315863, 18.19434
23, 116, 3.336207, 0.685969, 0.7032542, 17.80857, 0.7315863, 18.23193
24, 117, 3.34188, 0.6861881, 0.7003857, 17.76747, 0.7298507, 18.2194
25, 119, 3.327731, 0.689326, 0.7005498, 17.79659, 0.7363661, 18.17332
26, 121, 3.339086, 0.690506, 0.7032314, 18.03014, 0.7444618, 18.19723
27, 121, 3.330822, 0.6904074, 0.7046096, 18.23675, 0.7469764, 18.32979
28, 114, 3.307276, 0.6880121, 0.7005627, 18.45304, 0.7483682, 18.42373
29, 110, 3.254813, 0.6908284, 0.7014275, 18.75133, 0.743865, 18.47165
30, 101, 3.218113, 0.6892212, 0.6992576, 18.63017, 0.7571566, 18.49187
31, 99, 3.202318, 0.6818128, 0.7004855, 18.62269, 0.7496556, 18.88748
32, 96, 3.198223, 0.6819572, 0.6943127, 18.65257, 0.7536083, 18.8954
33, 89, 3.191342, 0.6786336, 0.6919237, 18.7039, 0.7593644, 18.99776
34, 89, 3.16887, 0.6812184, 0.6822934, 18.63648, 0.7662953, 19.17753
35, 89, 3.261395, 0.6780156, 0.6657541, 18.7376, 0.7675378, 19.10405
